format,sheet,row,col,valueJson,display,formula
ifrs17-result-snapshot,2.1 保险金融负债成本,2,11,20250228,20250228,
ifrs17-result-snapshot,2.1 保险金融负债成本,2,12,20241231,20241231,
ifrs17-result-snapshot,2.1 保险金融负债成本,3,2,"""BEL计息成本""",BEL计息成本,
ifrs17-result-snapshot,2.1 保险金融负债成本,3,3,-24731.711378391912,"(24,731.71)",
ifrs17-result-snapshot,2.1 保险金融负债成本,3,4,-19924.084430634866,"(19,924.08)",
ifrs17-result-snapshot,2.1 保险金融负债成本,3,5,-17664.669175516487,"(17,664.67)",
ifrs17-result-snapshot,2.1 保险金融负债成本,3,6,-13367.245606874927,"(13,367.25)",
ifrs17-result-snapshot,2.1 保险金融负债成本,3,7,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,3,8,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,3,9,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,3,10,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,3,11,-7067.04220287543,"(7,067.04)",
ifrs17-result-snapshot,2.1 保险金融负债成本,3,12,-6556.83882375994,"(6,556.84)",
ifrs17-result-snapshot,2.1 保险金融负债成本,4,2,"""UI投资收益成本""",UI投资收益成本,
ifrs17-result-snapshot,2.1 保险金融负债成本,4,3,-10457.04251018209,"(10,457.04)",
ifrs17-result-snapshot,2.1 保险金融负债成本,4,4,-8659.45338537654,"(8,659.45)",
ifrs17-result-snapshot,2.1 保险金融负债成本,4,5,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,4,6,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,4,7,-9733.118732562745,"(9,733.12)",
ifrs17-result-snapshot,2.1 保险金融负债成本,4,8,-7716.536550192138,"(7,716.54)",
ifrs17-result-snapshot,2.1 保险金融负债成本,4,9,-563.9528306103989,(563.95),
ifrs17-result-snapshot,2.1 保险金融负债成本,4,10,-898.6529676338838,(898.65),
ifrs17-result-snapshot,2.1 保险金融负债成本,4,11,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,4,12,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,5,2,"""CSM计息成本""",CSM计息成本,
ifrs17-result-snapshot,2.1 保险金融负债成本,5,3,-5091.640444178897,"(5,091.64)",
ifrs17-result-snapshot,2.1 保险金融负债成本,5,4,-4865.801480045333,"(4,865.8)",
ifrs17-result-snapshot,2.1 保险金融负债成本,5,5,-4889.8271801850215,"(4,889.83)",
ifrs17-result-snapshot,2.1 保险金融负债成本,5,6,-4765.901683676495,"(4,765.9)",
ifrs17-result-snapshot,2.1 保险金融负债成本,5,7,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,5,8,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,5,9,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,5,10,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,5,11,-201.8132639938761,(201.81),
ifrs17-result-snapshot,2.1 保险金融负债成本,5,12,-99.89979636883854,(99.9),
ifrs17-result-snapshot,2.1 保险金融负债成本,6,0,"""拆分""",拆分,
ifrs17-result-snapshot,2.1 保险金融负债成本,6,2,"""经济假设变更\r\n及当期金融经验调整""","经济假设变更
及当期金融经验调整",
ifrs17-result-snapshot,2.1 保险金融负债成本,6,3,-3077.018540659327,"(3,077.02)",
ifrs17-result-snapshot,2.1 保险金融负债成本,6,4,-3809.765361768795,"(3,809.77)",
ifrs17-result-snapshot,2.1 保险金融负债成本,6,5,-90.36487943120791,(90.36),
ifrs17-result-snapshot,2.1 保险金融负债成本,6,6,1123.68519711406,"1,123.69",
ifrs17-result-snapshot,2.1 保险金融负债成本,6,7,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,6,8,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,6,9,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,6,10,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,6,11,-2986.653661228119,"(2,986.65)",
ifrs17-result-snapshot,2.1 保险金融负债成本,6,12,-4933.450558882856,"(4,933.45)",
ifrs17-result-snapshot,2.1 保险金融负债成本,7,2,"""其他（保单贷款、PUI倒减等）""",其他（保单贷款、PUI倒减等）,
ifrs17-result-snapshot,2.1 保险金融负债成本,7,3,1529.024153616001,"1,529.02",
ifrs17-result-snapshot,2.1 保险金融负债成本,7,4,1366.7198503875397,"1,366.72",
ifrs17-result-snapshot,2.1 保险金融负债成本,7,5,1503.8240760003741,"1,503.82",
ifrs17-result-snapshot,2.1 保险金融负债成本,7,6,1352.7002151999966,"1,352.7",
ifrs17-result-snapshot,2.1 保险金融负债成本,7,7,-76.60577005817214,(76.61),
ifrs17-result-snapshot,2.1 保险金融负债成本,7,8,-53.26872764449704,(53.27),
ifrs17-result-snapshot,2.1 保险金融负债成本,7,9,-13.984364726200102,(13.98),
ifrs17-result-snapshot,2.1 保险金融负债成本,7,10,-12.982747167960019,(12.98),
ifrs17-result-snapshot,2.1 保险金融负债成本,7,11,115.79021239999943,115.79,
ifrs17-result-snapshot,2.1 保险金融负债成本,7,12,80.27110999999998,80.27,
ifrs17-result-snapshot,2.1 保险金融负债成本,8,0,"""综合利润""",综合利润,
ifrs17-result-snapshot,2.1 保险金融负债成本,8,2,"""保险金融负债成本""",保险金融负债成本,
ifrs17-result-snapshot,2.1 保险金融负债成本,8,3,-41828.388719796225,"(41,828.39)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,4,-35892.38480743799,"(35,892.38)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,5,-21141.037159132342,"(21,141.04)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,6,-15656.761878237367,"(15,656.76)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,7,-9809.724502620917,"(9,809.72)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,8,-7769.805277836635,"(7,769.81)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,9,-577.937195336599,(577.94),
ifrs17-result-snapshot,2.1 保险金融负债成本,8,10,-911.6357148018438,(911.64),
ifrs17-result-snapshot,2.1 保险金融负债成本,8,11,-10139.718915697424,"(10,139.72)",
ifrs17-result-snapshot,2.1 保险金融负债成本,8,12,-11509.918069011634,"(11,509.92)",
ifrs17-result-snapshot,2.1 保险金融负债成本,9,0,"""+OCI相关指标""",+OCI相关指标,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,3,-0.27498920005746186,(0.27),
ifrs17-result-snapshot,2.1 保险金融负债成本,9,4,"""#REF!""",#REF!,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,5,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,6,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,7,-4.802132025361061e-11,(0),
ifrs17-result-snapshot,2.1 保险金融负债成本,9,8,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,9,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,10,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,11,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,9,12,0,0,
ifrs17-result-snapshot,2.1 保险金融负债成本,41,0,"""1.负债计息率""",1.负债计息率,
ifrs17-result-snapshot,2.1 保险金融负债成本,41,2,"""详见-->""",详见-->,
ifrs17-result-snapshot,2.1 保险金融负债成本,41,3,"""2.0 IFIE细项拆分'!A1""",2.0 IFIE细项拆分'!A1,
ifrs17-result-snapshot,2.1 保险金融负债成本,42,2,"""传统 ：""",传统 ：,
ifrs17-result-snapshot,2.1 保险金融负债成本,43,3,20241231,20241231,
ifrs17-result-snapshot,2.1 保险金融负债成本,43,4,20231231,20231231,
ifrs17-result-snapshot,2.1 保险金融负债成本,44,2,"""年化计息率""",年化计息率,
ifrs17-result-snapshot,2.1 保险金融负债成本,44,3,0.011692865248052287,0.011693,
ifrs17-result-snapshot,2.1 保险金融负债成本,44,4,0.01,0.010,
ifrs17-result-snapshot,2.1 保险金融负债成本,44,7,0.01882104704936088,0.019,
ifrs17-result-snapshot,2.1 保险金融负债成本,46,2,"""分红 ：""",分红 ：,
ifrs17-result-snapshot,2.1 保险金融负债成本,47,3,"""分红1""",分红1,
ifrs17-result-snapshot,2.1 保险金融负债成本,47,5,"""分红2""",分红2,
ifrs17-result-snapshot,2.1 保险金融负债成本,47,7,"""分红账户""",分红账户,
ifrs17-result-snapshot,2.1 保险金融负债成本,48,3,20241231,20241231,
ifrs17-result-snapshot,2.1 保险金融负债成本,48,4,20231231,20231231,
ifrs17-result-snapshot,2.1 保险金融负债成本,48,5,20241231,20241231,
ifrs17-result-snapshot,2.1 保险金融负债成本,48,6,20231231,20231231,
ifrs17-result-snapshot,2.1 保险金融负债成本,48,7,20241231,20241231,
ifrs17-result-snapshot,2.1 保险金融负债成本,48,8,20231231,20231231,
ifrs17-result-snapshot,2.1 保险金融负债成本,49,2,"""法定准备金 + I9的BS口径下的分红特储""",法定准备金 + I9的BS口径下的分红特储,
ifrs17-result-snapshot,2.1 保险金融负债成本,49,3,1409589863.5962262,"1,409,589,863.6",
ifrs17-result-snapshot,2.1 保险金融负债成本,49,4,923743681.9532058,"923,743,681.95",
ifrs17-result-snapshot,2.1 保险金融负债成本,49,5,132358518.48562928,"132,358,518.49",
ifrs17-result-snapshot,2.1 保险金融负债成本,49,6,122099192.8308152,"122,099,192.83",
ifrs17-result-snapshot,2.1 保险金融负债成本,49,7,1541948382.0818555,"1,541,948,382.08",
ifrs17-result-snapshot,2.1 保险金融负债成本,49,8,1045842874.784021,"1,045,842,874.78",
ifrs17-result-snapshot,2.1 保险金融负债成本,50,2,"""I9的BS口径的资产数（账面价值）""",I9的BS口径的资产数（账面价值）,
ifrs17-result-snapshot,2.1 保险金融负债成本,50,3,1507942090.8769858,"1,507,942,090.88",
ifrs17-result-snapshot,2.1 保险金融负债成本,50,4,979583280.6688814,"979,583,280.67",
ifrs17-result-snapshot,2.1 保险金融负债成本,50,5,147053400.0160125,"147,053,400.02",
ifrs17-result-snapshot,2.1 保险金融负债成本,50,6,129413125.30630651,"129,413,125.31",
ifrs17-result-snapshot,2.1 保险金融负债成本,50,7,1654995490.8929982,"1,654,995,490.89",
ifrs17-result-snapshot,2.1 保险金融负债成本,50,8,1108996405.9751878,"1,108,996,405.98",
ifrs17-result-snapshot,2.1 保险金融负债成本,51,3,0.373910874197149,0.374,
ifrs17-result-snapshot,2.1 保险金融负债成本,51,4,0.37719863137004667,0.377,
ifrs17-result-snapshot,2.1 保险金融负债成本,51,5,0.3600284480908756,0.36,
ifrs17-result-snapshot,2.1 保险金融负债成本,51,6,0.37739353729946623,0.377,
ifrs17-result-snapshot,2.1 保险金融负债成本,51,7,0.372677361495373,0.373,
ifrs17-result-snapshot,2.1 保险金融负债成本,51,8,0.37722137570477215,0.377,
ifrs17-result-snapshot,2.1 保险金融负债成本,52,2,"""NETCF""",NETCF,
ifrs17-result-snapshot,2.1 保险金融负债成本,52,3,1453624306.1834881,"1,453,624,306.18",
ifrs17-result-snapshot,2.1 保险金融负债成本,52,4,356009341.6100785,"356,009,341.61",
ifrs17-result-snapshot,2.1 保险金融负债成本,52,5,-5118230.847703999,"(5,118,230.85)",
ifrs17-result-snapshot,2.1 保险金融负债成本,52,6,-3474741.59233884,"(3,474,741.59)",
ifrs17-result-snapshot,2.1 保险金融负债成本,52,7,1448506075.3357842,"1,448,506,075.34",
ifrs17-result-snapshot,2.1 保险金融负债成本,52,8,352534600.01773965,"352,534,600.02",
ifrs17-result-snapshot,2.1 保险金融负债成本,53,2,"""倒算投资收益""",倒算投资收益,
ifrs17-result-snapshot,2.1 保险金融负债成本,53,3,-967778124.5404676,"(967,778,124.54)",
ifrs17-result-snapshot,2.1 保险金融负债成本,53,5,15377556.502518076,"15,377,556.5",
ifrs17-result-snapshot,2.1 保险金融负债成本,53,7,-952400568.0379496,"(952,400,568.04)",
ifrs17-result-snapshot,2.1 保险金融负债成本,54,2,"""I9重分类后的会计投资收益以及其他综合收益""",I9重分类后的会计投资收益以及其他综合收益,
ifrs17-result-snapshot,2.1 保险金融负债成本,54,3,132737763.95164835,"132,737,763.95",
ifrs17-result-snapshot,2.1 保险金融负债成本,54,5,14273268.882124737,"14,273,268.88",
ifrs17-result-snapshot,2.1 保险金融负债成本,54,7,147011032.83377308,"147,011,032.83",
ifrs17-result-snapshot,2.1 保险金融负债成本,55,3,-2.9163610889000506,(2.916),
ifrs17-result-snapshot,2.1 保险金融负债成本,55,5,0.4309470137363223,0.431,
ifrs17-result-snapshot,2.1 保险金融负债成本,55,7,-2.591371680559074,(2.591),
ifrs17-result-snapshot,2.1 保险金融负债成本,56,2,"""万能 ：""",万能 ：,
ifrs17-result-snapshot,2.1 保险金融负债成本,57,3,20241231,20241231,
ifrs17-result-snapshot,2.1 保险金融负债成本,57,4,20231231,20231231,
